country,year,cctyear,region,ifgt0,ifgt1,ieduchildout,ieducompleteprimary,igenpop,igenpopgrowth,igenpopdensity,igovedugdp,igovgini,igovconsumexp,igovgdpppp,igovgdppppcapita,ilabforce,ilabprimaryedu,imedmortinfant,imeddptimmuinfant,imedmeaimmuinfant,imedcalpday,imedundernourishment,imedlowweightnewborn,imedprenatalcare,imedlifeexpbirth,imeddrpk,imedskilledbirth,imedh2o,cctparticipants,cctsizelocal,eventualcct,yearfromcct,continent,countryyear,mocctparticipants,mocctsizelocal,fgt0ppp2,fgt1ppp2,fgt0ppp125,fgt1ppp125,fgt0rural,fgt1rural,fgt0urb,fgt1urb,igenpop_one,igovgdpppp_ones,govedugdp,govgini,educhildout,educompleteprimary,edupersist5th,edupersistprimary,eduprogresssecondary,edulit,edulityouth,eduenrollprimary,eduenrollprimarypcnet,eduenrollsecondarypcnet,eduenrollpreprimarypcgross,eduenrolltertiarypcgross,edudurationprimary,edudurationsecondary,eduintake1stgross,edurepeatprimary,edurepeatsecondary,edustartprimary,edustartsecondary,eduteacherratioprimary,eduteacherratiosecondary,eduteachersecondary,eduteachersprimary,eduteachtrainprimary,genpop,genpopgrowth,geninch10pc,geninch20pc,genincl10pc,genincl20pc,genpopadult,genpopdensity,genpoplcity,genpoplcitypcurb,genpopold,genpopruralgrowth,genpoprural,genpopruralpc,genpopurbgrowth,genpopurb,genpopurbagglomerate1mil,genpopurbagglomerate1milpc,genpopurbpc,genpopyouth,govconsumexp,govgdpppp,govgdppppcapita,goveduexp,govgnippp,govppplcux,govpppmktx,govpppprivlcux,govstuexpprimary,govstuexpsecondary,govstuexptertiary,labforce,labparticipation,labprimaryedu,labsecondaryedu,labtertiaryedu,labunemp,labunemplt,labunempprimaryedu,labunempsecondaryedu,labunemptertiaryedu,labunempyouth,medmortinfant,meddptimmuinfant,medmeaimmuinfant,meddrpk,medlifeexpbirth,medlowweightnewborn,medprenatalcare,medskilledbirth,medcalpday,medaritreatu5,medcontraprev,meddiatreatu5,medfertility,medfertilityteen,medh2o,medhiv,medhivkid,medmalfeveranddrugsu5,mednursepk,medtechpk,medteenmom,medtetnewborn,medtub,medtubtreat,medheight4ageu5,medmortneonatal,medmortu5,medtubdetect,medundernourishment,medweight4ageu5,program,ttype,ccountry,cyear
Albania,2010,,Balkans,,,43234.0000,88.507042,3.204284,0.3614507,116.9447,,,1.92E+10,2.83E+04,8817.0088,,,16.4,99,99,,,,,,,,,,,0,,Europe,Albania2010,,,,,,,,,,,3204284,2.83E+10,,,43234,88.50704,,,,,,,78.77471,,55.6671,,4,8,87.04194,0.9685,,6,10,19.70208,14.77747,24082,11409,0,3204284,0.3614507,,,,,67.65755,116.9447,,,9.658976,-0.8618062,1666228,52,1.703753,1538056,,,48,22.68348,1.92E+10,2.83E+10,8817.009,,2.80E+10,43.35946,0.4171745,56.15639,,,,,,,,,,,,,,,16.4,99,99,,,,,,,,,,,,,,,,,,,,14,,,9,18.4,97,,,,0,ALB,YR2010
Albania,2011,,Balkans,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Europe,Albania2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,ALB,YR2011
Argentina,1980,2002,Latin America,,,,,28.1,1.501499,10.27922,2.649919,,,1.53E+05,5440.2065,1.14E+07,,37.4,44,61,,,,,69.46961,,,,,,1,-22,South America,Argentina1980,,,,,,,,,,,2.81E+07,1.53E+11,2.649919,,,,,,,93.91286,96.88255,,,,40.27137,21.55138,7,5,,,,6,13,20.23058,,,193640,,2.81E+07,1.501499,,,,,61.48706,10.27922,9422362,40.40355,8.044452,-0.6963918,4810408,17.1,1.960936,2.33E+07,11385374,40.47264,82.9,30.46848,,1.53E+11,5440.207,15.05694,1.52E+11,2.51E-08,0.502892,2.44E-08,,,,1.14E+07,58.3,,,,2.3,,,,,,37.4,44,61,,69.46961,,,,,,,,3.325,,,,,,,,,,,,,,43.4,,,,,0,ARG,YR1980
Argentina,1981,2002,Latin America,,,,,28.6,1.51882,10.43653,2.398930,,,1.40E+05,4887.251,1.16E+07,,35.2,49,77,,,,,69.74178,,,,,,1,-21,South America,Argentina1981,,,,,,,,,,,2.86E+07,1.40E+11,,,,,,,,,,,,,42.66867,23.00393,7,,,,,6,,,,,200388,,2.86E+07,1.51882,,,,,61.21732,10.43653,9536873,40.07512,8.134909,-0.9679867,4764069,16.68,2.024175,2.38E+07,11531830,40.37535,83.32,30.64777,,1.40E+11,4887.251,,1.36E+11,5.35E-08,0.5636382,4.53E-08,,,,1.16E+07,58.7,,,,4.5,,,,,,35.2,49,77,,69.74178,,,,,,,,3.27,,,,,,,,,,,,,,40.6,,,,,0,ARG,YR1981
Argentina,1982,2002,Latin America,,,,,29,1.527059,10.59713,2.147940,,,1.41E+05,4853.2983,1.18E+07,,33,58,67,,,,,69.99044,,,,,,1,-20,South America,Argentina1982,,,,,,,,,,,2.90E+07,1.41E+11,,,,,,,,,,,,,44.56318,23.86588,7,,,,,6,,,,,206535,,2.90E+07,1.527059,,,,,61.00824,10.59713,9640723,39.69746,8.219086,-1.02317,4715573,16.26,2.029873,2.43E+07,11665857,40.22562,83.74,30.77267,,1.41E+11,4853.298,,1.32E+11,1.55E-07,0.5989841,1.13E-07,,,,1.18E+07,59,,,,4.8,,,,,,33,58,67,,69.99044,,,,,,,,3.213,,,,,,,,,,,,,,37.9,,,,,0,ARG,YR1982
Argentina,1983,2002,Latin America,,,,,29.4,1.52927,10.76043,1.896950,,,1.52E+05,5161.2529,1.20E+07,,31.1,61,67,,,,,70.21212,,,,,,1,-19,South America,Argentina1983,,,,,,,,,,,2.94E+07,1.52E+11,,,,,,,,,,,,,45.57954,25.01292,7,,,,,6,,,,193551,212932,,2.94E+07,1.52927,,,,,60.84705,10.76043,9745704,39.32349,8.299793,-1.087702,4664559,15.84,2.029569,2.48E+07,11801483,40.07571,84.16,30.85316,,1.52E+11,5161.253,,1.43E+11,7.20E-07,0.6841251,4.86E-07,,,,1.20E+07,58.9,,,,4.2,,,,,,31.1,61,67,,70.21212,,,,,,,,3.163,,,,,,,,,,,,,,35.6,,,,,0,ARG,YR1983
Argentina,1984,2002,Latin America,,,,,29.9,1.522481,10.92551,1.645960,,,1.61E+05,5390.8311,1.22E+07,,29.9,62,79,,,,,70.40932,2.6833,,,,,1,-18,South America,Argentina1984,,,,,,,,,,,2.99E+07,1.61E+11,,,,,,,,,,,,,48.43546,28.98493,7,,,,,6,,,,213961,218520,,2.99E+07,1.522481,,,,,60.71312,10.92551,9851974,38.95723,8.380694,-1.164821,4610541,15.42,2.020289,2.53E+07,11938915,39.92982,84.58,30.90619,,1.61E+11,5390.831,,1.53E+11,4.91E-06,0.4906925,3.39E-06,,,,1.22E+07,58.9,,,,3.8,,,,,,29.9,62,79,2.6833,70.40932,,,,,,,,3.123,,,,,,,,,,,,,,34.1,,,,,0,ARG,YR1984
Argentina,1985,2002,Latin America,,,,,30.4,1.508633,11.09159,1.394971,,,1.54E+05,5057.1172,1.25E+07,,28.8,66,54,,,,,70.58651,2.705,,,,,1,-17,South America,Argentina1985,,,,,,,,,,,3.04E+07,1.54E+11,1.394971,,,,,,,,,,,,50.75433,35.90731,7,5,,,,6,13,19.9782,7.823137,230093,229715,,3.04E+07,1.508633,,,,,60.59332,11.09159,9959107,38.59954,8.464416,-1.252884,4553136,15,2.003975,2.58E+07,12077604,39.78885,85,30.94226,,1.54E+11,5057.117,8.59334,1.45E+11,0.0000346,0.5759858,0.0000252,,,,1.25E+07,59.4,,,,5.3,,,,,,28.8,66,54,2.705,70.58651,,,,,,,,3.093,,,,,,,,,,,,,,32.8,,,,,0,ARG,YR1985
Argentina,1986,2002,Latin America,1.170000,0.390000,,,30.8,1.493504,11.25848,1.598424,44.51,,1.69E+05,5494.7065,1.25E+07,,27.7,67,87,,,,,70.75371,2.9844,,,,,1,-16,South America,Argentina1986,,,1.17,0.39,0.38,0.19,,,,,3.08E+07,1.69E+11,,44.51,,,,,,,,,,,52.89271,37.97708,7,,,,,6,,,,238211,238818,,3.08E+07,1.493504,34.18,49.99,1.87,4.89,60.4825,11.25848,10067555,38.26138,8.551136,-1.209363,4498404,14.6,1.962988,2.63E+07,12218141,39.65515,85.4,30.96636,,1.69E+11,5494.707,,1.62E+11,0.000059,0.6552641,0.0000471,,,,1.25E+07,59,,,,4.4,,,,,,27.7,67,87,2.9844,70.75371,,,,,,,,3.073,,,,,,,,,,,,,,31.5,,,,,0,ARG,YR1986
Argentina,1987,2002,Latin America,1.508333,0.406667,112424.0000,,31.3,1.478149,11.42614,1.801877,44.65,1.68E+11,1.79E+05,5734.8784,1.27E+07,,26.6,75,80,,,6,,70.92239,3.0082,,,,,1,-15,South America,Argentina1987,,,,,,,,,,,3.13E+07,1.79E+11,,,112424,,,,,,,97.48719,97.48719,,57.17251,39.91713,7,,,,,6,,,,265054,252259,,3.13E+07,1.478149,,,,,60.38951,11.42614,10177183,37.93283,8.640333,-1.299807,4440312,14.2,1.94544,2.68E+07,12360354,39.52809,85.8,30.97015,1.68E+11,1.79E+11,5734.878,,1.71E+11,0.0001301,0.619568,0.0001051,,,,1.27E+07,58.9,,,,5.3,,,,,,26.6,75,80,,70.92239,6,,,,,,,3.056,,,,,,,,,,,,,,30.2,,,,,0,ARG,YR1987
Argentina,1988,2002,Latin America,1.846667,0.423333,101181.6000,,31.7,1.458244,11.59398,2.005331,44.79,1.83E+11,1.81E+05,5699.1299,1.30E+07,,25.7,80,87,,,5.98,,71.10054,3.032,,,,,1,-14,South America,Argentina1988,,,,,,,,,32.3,,3.17E+07,1.81E+11,,,,,,,,,,,,,60.87867,,7,,,,,6,,,,278196,259579,,3.17E+07,1.458244,,,,,60.3311,11.59398,10288159,37.61597,8.732862,-1.399093,4378620,13.8,1.923361,2.74E+07,12504466,39.41005,86.2,30.93604,1.83E+11,1.81E+11,5699.13,,1.73E+11,0.0006142,0.6979368,0.0004475,,,,1.30E+07,59.1,,,,6,,,,,,25.7,80,87,3.032,71.10054,,,,,,,,3.037,,,,,,,,,,,,,,29.1,,,,,0,ARG,YR1988
Argentina,1989,2002,Latin America,2.185000,0.440000,89939.2000,,32.2,1.433283,11.76135,2.208784,44.93,1.76E+11,1.74E+05,5392.5215,1.33E+07,,24.8,80,89,,,5.96,,71.29217,2.856,,,,,1,-13,South America,Argentina1989,,,,,,,,,47.3,,3.22E+07,1.74E+11,,,,,,,,,,,,,,,7,,,,,6,,,,,,,3.22E+07,1.433283,,,,,60.32937,11.76135,10400035,37.31076,8.829533,-1.508105,4313081,13.4,1.896247,2.79E+07,12649899,39.30106,86.6,30.84109,1.76E+11,1.74E+11,5392.521,,1.59E+11,0.0186901,0.441533,0.0135734,,,,1.33E+07,59.6,,,,7.3,,,,,,24.8,80,89,,71.29217,,,,,,,,3.016,,,,,,,,,,,,,,28,,,,,0,ARG,YR1989
Argentina,1990,2002,Latin America,2.523333,0.456667,78696.8000,,32.6,1.404532,11.92771,2.412237,45.07,1.71E+11,1.76E+05,5386.5767,1.35E+07,,23.8,87,93,,,5.94,,71.49829,2.68,,94,,,1,-12,South America,Argentina1990,,,,,,,,,33.7,,3.26E+07,1.76E+11,,,,,,,,,,,,,,,7,5,,,,6,13,,,,,,3.26E+07,1.404532,,,,,60.39679,11.92771,10513284,37.02001,8.930564,-1.626003,4243518,13,1.865363,2.84E+07,12797271,39.20439,87,30.67265,1.71E+11,1.76E+11,5386.577,,1.68E+11,0.3919786,0.8039103,0.3108771,,,,1.35E+07,59.8,,,,7.3,,,,,13.03284,23.8,87,93,2.68,71.49829,,,,,,,,2.989,,94,0.3,,,,,,,60,,,15,26.9,63,,,,0,ARG,YR1990
Argentina,1991,2002,Latin America,2.861667,0.473333,67454.4000,,33.1,1.372593,12.09256,2.615691,45.21,1.80E+11,2.05E+05,6189.7422,1.36E+07,,22.9,80,99,,,5.92,,71.71793,2.682,,94.2,,,1,-11,South America,Argentina1991,,,,,,,,,21.5,,3.31E+07,2.05E+11,,,,,,,,96.1282,98.30464,,,,50.94252,38.61917,7,5,,,,6,13,,,,,,3.31E+07,1.372593,,,,,60.53925,12.09256,10629432,36.77504,9.036478,-1.277601,4189647,12.66,1.762636,2.89E+07,12946091,39.11965,87.34,30.42428,1.80E+11,2.05E+11,6189.742,,1.99E+11,0.8831154,0.9261829,0.8102513,,,,1.36E+07,59.1,,,,5.8,,54.3,27.6,6.6,11.23217,22.9,80,99,,71.71793,,,,,,,,2.956,,,0.3,,,,,,,57,,,15,25.8,64,,,,0,ARG,YR1991
Argentina,1992,2002,Latin America,3.200000,0.490000,56212.0000,,33.5,1.340017,12.25569,2.819144,45.35,1.89E+11,2.34E+05,6980.6191,1.37E+07,,22.1,81,92,130,5,5.9,,71.94408,2.684,95.8,94.4,,,1,-10,South America,Argentina1992,,,3.2,0.49,0.13,0.02,,,17.8,,3.35E+07,2.34E+11,,45.35,,,,,,,,,,,,,7,,,,,6,,,,,,,3.35E+07,1.340017,34.3,50.78,1.88,4.76,60.74419,12.25569,10758447,36.58354,9.146193,-1.382329,4132131,12.32,1.728544,2.94E+07,13094741,39.04213,87.68,30.10962,1.89E+11,2.34E+11,6980.619,,2.30E+11,0.9680002,0.9771463,0.9822528,,,,1.37E+07,58.4,,,,6.7,,52.6,27.9,6.3,12.58408,22.1,81,92,2.684,71.94408,5.9,,95.8,130,,,,2.918,,,0.3,,,,,,,55,,,14,24.9,68,5,,,0,ARG,YR1992
Argentina,1993,2002,Latin America,4.155000,0.795000,44969.6000,,34,1.309256,12.4172,3.022597,46.1575,1.57E+11,2.53E+05,7456.7705,1.39E+07,,21.5,81,95,128,5,6.8,95,72.17175,2.682667,96.08334,94.6,,,1,-9,South America,Argentina1993,,,,,,,,,16.8,,3.40E+07,2.53E+11,,,,,,,,,,,,,,,7,,,,,6,,,,,,,3.40E+07,1.309256,,,,,60.98362,12.4172,10888666,36.40356,9.256311,-1.48928,4071048,11.98,1.69628,2.99E+07,13244725,38.97567,88.02,29.76007,1.57E+11,2.53E+11,7456.771,,2.50E+11,0.9333405,0.9343215,1.055335,,,,1.39E+07,58.1,,,,10.1,,49.7,33.3,8.1,19.77303,21.5,81,95,,72.17175,6.8,95,,,,,,2.875,,,0.3,,,,,,,53,,,14,24.2,77,,,,0,ARG,YR1993
Argentina,1994,2002,Latin America,5.110000,1.100000,33727.2000,100.2166,34.4,1.281601,12.57737,3.226051,46.965,1.68E+11,2.74E+05,7950.1006,1.40E+07,,20.8,82,96,126,5,6.9,95.35714,72.39844,2.681333,96.36667,94.8,,,1,-8,South America,Argentina1994,,,,,,,,,19,,3.44E+07,2.74E+11,,,,100.2166,85.78824,,98.29716,,,,,,49.84087,36.90374,7,,116.3386,5.57719,,6,,,,238791,295488,,3.44E+07,1.281601,,,,,61.22068,12.57737,11020644,36.23564,9.36249,-1.597514,4006529,11.64,1.667133,3.04E+07,13396683,38.92082,88.36,29.41683,1.68E+11,2.74E+11,7950.101,,2.70E+11,0.9407799,0.9407799,1.071481,,,,1.40E+07,57.8,,,,12.1,,56.5,28.3,3.9,22.76985,20.8,82,96,,72.39844,,,,,,,,2.827,,,0.3,,,,,,,51,9,7.1,13,23.4,78,,1.7,,0,ARG,YR1994
Argentina,1995,2002,Latin America,6.065000,1.405000,22484.8000,97.942268,34.9,1.255317,12.73625,3.429504,47.7725,1.66E+11,2.72E+05,7805.0015,1.44E+07,,20.2,85,99,124,5,7,95.71429,72.62363,2.68,96.65,95,,,1,-7,South America,Argentina1995,,,,,,,,,24.8,,3.49E+07,2.72E+11,,,,,,,,,,,,,,,7,5,,,,6,13,17.8613,9.582323,,,,3.49E+07,1.255317,,,,,61.43066,12.73625,11154222,36.07851,9.461686,-1.709154,3938633,11.3,1.639368,3.09E+07,13550426,38.87638,88.7,29.10766,1.66E+11,2.72E+11,7805.001,,2.67E+11,0.9484912,0.9484912,1.077429,,,,1.44E+07,58.1,,,,18.8,,55.9,28,4.8,,20.2,85,99,2.68,72.62363,7,,,,,,,2.774,,95,0.3,,,,,,,49,12,,13,22.7,79,,,,0,ARG,YR1995
Argentina,1996,2002,Latin America,7.020000,1.710000,11242.4000,95.667938,35.3,1.231664,12.89408,3.632957,48.58,1.82E+11,2.92E+05,8279.5957,1.47E+07,,19.6,83,99,122,5,7,96.07143,72.84629,2.79,96.93333,95.2,,,1,-6,South America,Argentina1996,,,7.02,1.71,1.57,0.25,,,27.9,,3.53E+07,2.92E+11,,48.58,,95.66794,84.95644,,,,,,,,53.92895,,7,,116.4407,5.56527,,6,,,,,,,3.53E+07,1.231664,36.96,53.44,1.56,4.09,61.6035,12.89408,11289606,35.95591,9.553392,-1.277429,3888640,11.02,1.546837,3.14E+07,13706195,38.84193,88.98,28.84311,1.82E+11,2.92E+11,8279.596,,2.86E+11,0.9314997,0.9314997,1.048377,,,,1.47E+07,58.6,,,,17.2,,55.7,28.7,4.8,33.17078,19.6,83,99,,72.84629,,,,,,,,2.717,,,0.3,,,,,,,47,23,16.9,12,22,80,,4.7,,0,ARG,YR1996
Argentina,1997,2002,Latin America,7.960000,1.900000,0.0000,94.772202,35.7,1.205095,13.05041,3.836411,49.21,2.01E+11,3.22E+05,9014.4258,1.51E+07,,18.9,88,93,120,5,7,96.42857,73.06739,2.9,97.21667,95.4,,,1,-5,South America,Argentina1997,,,,,,,,,26,,3.57E+07,3.22E+11,,,0,94.7722,87.29238,,,,,100,100,,55.04851,,7,,115.26,5.27327,,6,,,,,309162,,3.57E+07,1.205095,,,,,61.74856,13.05041,11426254,35.84241,9.638575,-1.368576,3835784,10.74,1.519279,3.19E+07,13863362,38.81672,89.26,28.61286,2.01E+11,3.22E+11,9014.426,,3.15E+11,0.9096421,0.9096421,1.02983,,,,1.51E+07,59.1,,,,14.9,,53.7,30.1,14.6,24.22607,18.9,88,93,,73.06739,,,,120,,,,2.657,69.8,,0.3,,,,,,,45,42,,12,21.2,78,5,,,0,ARG,YR1997
Argentina,1998,2002,Latin America,8.900000,2.090000,13331.5000,102.7985,36.1,1.168324,13.20378,4.039864,49.84,2.05E+11,3.39E+05,9374.7627,1.54E+07,,18.4,84,95,120,5,7,96.78571,73.28646,3.01,97.5,95.6,,,1,-4,South America,Argentina1998,,,8.9,2.09,1.78,0.13,,,25.9,,3.61E+07,3.39E+11,4.039864,49.84,,102.7985,94.69041,92.30945,82.6648,,,,,73.62054,56.49909,47.24934,7,6,114.9531,5.4667,,6,12,19.92697,12.41851,,,,3.61E+07,1.168324,37.57,54.41,1.4,3.74,61.88435,13.20378,11564748,35.74335,9.717672,-1.473339,3779684,10.46,1.481523,3.24E+07,14022597,38.80652,89.54,28.39797,2.05E+11,3.39E+11,9374.763,,3.30E+11,0.8824947,0.8824947,1.023422,10.96268,15.13035,20.21508,1.54E+07,59.7,,,,12.8,,54.7,29.8,13.9,23.28136,18.4,84,95,3.01,73.28646,,,97.5,,,,,2.596,67.9802,,0.3,,,0.8,,,,44,55,,11,20.6,78,,,,0,ARG,YR1998
Argentina,1999,2002,Latin America,11.607500,3.410000,26663.0000,99.081009,36.5,1.118369,13.35227,4.521680,50.51,2.01E+11,3.32E+05,9087.9199,1.58E+07,,17.9,86,97,120,5,7,97.14286,73.50346,3.034167,97.5,95.8,,,1,-3,South America,Argentina1999,,,,,,,,,26.7,,3.65E+07,3.32E+11,4.52168,,26663,99.08101,90.28383,88.66414,82.17615,,,,98.89531,75.69295,56.76616,47.88739,6,6,111.9623,5.94717,6.95811,6,12,21.05865,,,221495,,3.65E+07,1.118369,,,,,62.03755,13.35227,11704921,35.66273,9.791645,-1.594975,3719877,10.18,1.430591,3.28E+07,14183706,38.81584,89.82,28.17081,2.01E+11,3.32E+11,9087.92,13.28525,3.23E+11,0.8537743,0.8537743,0.989822,12.87255,18.23026,17.68895,1.58E+07,60.3,,,,14.1,,51.4,32.1,15.1,23.96447,17.9,86,97,,73.50346,7,,97.5,,,,,2.535,66.1604,,0.3,,,,,,,42,55,,11,20,77,,,,0,ARG,YR1999
Argentina,2000,2002,Latin America,14.315000,4.730000,25817.2500,99.03273,36.9,1.060772,13.49466,4.597600,51.18,2.12E+11,3.37E+05,9114.0947,1.62E+07,,17.5,83,91,120,5,7.25,97.5,73.71797,3.058333,97.8,96,,,1,-2,South America,Argentina2000,,,,,,,,,28.9,,3.69E+07,3.37E+11,4.5976,,,99.03273,93.05309,90.87828,80.24656,,,,,78.36417,60.02619,53.07586,6,6,109.0328,6.15034,6.65507,6,12,19.34257,11.01021,311323,244412,,3.69E+07,1.060772,,,,,62.22567,13.49466,11846990,35.60374,9.861533,-1.728254,3656140,9.9,1.372021,3.33E+07,14346938,38.84826,90.1,27.91279,2.12E+11,3.37E+11,9114.095,13.72046,3.28E+11,0.8443618,0.8443618,0.9485275,12.77329,17.62294,17.72635,1.62E+07,60.9,,,,15,,51.5,32.4,14.8,25.88138,17.5,83,91,,73.71797,,97.5,,,,,,2.477,64.3406,96,0.4,,,,,,,40,47,,11,19.6,79,,,,0,ARG,YR2000
Argentina,2001,2002,Latin America,17.022500,6.050000,24971.5000,98.754646,37.3,1.000663,13.63038,4.833740,51.85,2.07E+11,3.29E+05,8821.0762,1.66E+07,,17,83,89,120,5,7.5,97.5,73.92951,3.0825,98.1,96,,,1,-1,South America,Argentina2001,,,,,,,,,35.4,,3.73E+07,3.29E+11,4.83374,,,98.75465,92.20984,89.93274,79.61894,97.19331,98.91666,,,79.08196,60.83055,58.28302,6,6,111.1175,6.36038,8.91307,6,12,17.3271,15.64073,223367,274580,,3.73E+07,1.000663,,,,,62.45158,13.63038,11990384,35.57324,9.927737,-1.660702,3595924,9.64,1.288815,3.37E+07,14511637,38.90298,90.36,27.62068,2.07E+11,3.29E+11,8821.076,13.52674,3.20E+11,0.8165962,0.8165962,0.9126179,14.37679,18.9107,16.10657,1.66E+07,61.5,,,,18.3,,49.7,33.4,15.7,31.80163,17,83,89,,73.92951,,97.5,,,,65.3,,2.425,62.5208,,0.4,,,,,,,39,61,,10,19,79,5,,,0,ARG,YR2001
Argentina,2002,2002,Latin America,19.730000,7.370000,24125.7500,102.8662,37.7,0.9477835,13.76018,4.017340,52.52,1.68E+11,2.98E+05,7912.4082,1.70E+07,41,16.4,92,96,120,5,7.75,97.925,74.13861,3.106667,98.4,96,,,1,0,South America,Argentina2002,,,19.73,7.37,9.92,2.86,,,54.3,,3.77E+07,2.98E+11,4.01734,52.52,,102.8662,84.32669,80.8727,92.76104,,,,,79.11072,61.4655,62.23645,6,6,111.9607,6.0662,8.28032,6,12,16.85345,15.29179,229159,283403,,3.77E+07,0.9477835,39.65,56.6,1.11,3.14,62.70525,13.76018,12135716,35.56245,9.990993,-1.786351,3532259,9.38,1.235108,3.41E+07,14678504,38.97913,90.62,27.30375,1.68E+11,2.98E+11,7912.408,13.7507,2.76E+11,1.049067,0.3424629,1.130764,11.22883,16.9497,13.06384,1.70E+07,62.1,41,31.7,26.2,17.9,,46,34.2,18.4,,16.4,92,96,,74.13861,,,,120,,,,2.379,60.701,,0.4,,,,,,,37,58,,10,18.4,82,,,Programa Jefes de Hogar,3,ARG,YR2002
Argentina,2003,2002,Latin America,16.785000,5.990000,23280.0000,100.9665,38,0.9091191,13.88584,3.535050,51.575,1.88E+11,3.31E+05,8717.6289,1.74E+07,39.5,15.8,93,97,140,5,8,98.35,74.34429,3.130833,98.7,96,,,1,1,South America,Argentina2003,,,,,,,,,47.8,,3.80E+07,3.31E+11,3.53505,,23280,100.9665,96.64494,95.41609,94.60487,,,99.45464,98.79633,79.00614,61.91004,64.86577,6,6,110.4535,6.35216,11.52704,6,12,17.34079,14.48265,241612,269588,,3.80E+07,0.9091191,,,,,62.97547,13.88584,12279624,35.55649,10.05309,-1.901877,3465714,9.12,1.195621,3.45E+07,14844180,39.06235,90.88,26.97144,1.88E+11,3.31E+11,8717.629,12.02164,3.11E+11,1.134715,0.3912002,1.254297,10.93027,14.31274,10.35385,1.74E+07,62.7,39.5,32.5,26.8,16.1,,42.5,36.3,19.4,35.25409,15.8,93,97,,74.34429,8,,98.7,,,,,2.341,59.9408,,0.4,,,,,,,36,66,,10,17.7,78,,,Programa Jefes de Hogar,3,ARG,YR2003
Argentina,2004,2002,Latin America,13.840000,4.610000,33688.0000,99.779762,38.3,0.889495,14.00991,3.778370,50.63,2.20E+11,3.71E+05,9687.5791,1.78E+07,38.4,15.3,91,98,160,5,7.5,98.775,74.54559,3.155,98.7,96,,,1,2,South America,Argentina2004,,,13.84,4.61,6.62,1.9,,,40.2,,3.83E+07,3.71E+11,3.77837,50.63,33688,99.77976,89.71976,86.84234,92.91941,,,,98.58904,79.11774,64.12751,65.36217,6,6,109.9155,6.46129,12.93934,6,12,17.14296,13.76632,254065,274232,,3.83E+07,0.889495,37.96,54.84,1.2,3.4,63.24621,14.00991,12418843,35.53949,10.11613,-2.002809,3396993,8.86,1.175178,3.49E+07,15005385,39.13688,91.14,26.63766,2.20E+11,3.71E+11,9687.579,13.06112,3.50E+11,1.205191,0.4122709,1.275535,11.31691,15.66888,11.78349,1.78E+07,63.3,38.4,32.6,27.2,12.6,,42.1,37.7,18.5,27.61114,15.3,91,98,3.155,74.54559,7.5,,98.7,,,,,2.31,59.1806,,0.4,,,0.48,,,,35,58,,9,17.1,80,,,Programa Jefes de Hogar,3,ARG,YR2004
Argentina,2005,2002,Latin America,11.300000,3.590000,36189.0000,97.840607,38.7,0.8838992,14.13429,4.147150,50.03,2.41E+11,4.19E+05,10833.405,1.82E+07,37.3,14.8,94,99,180,5,7.3,99.2,74.74146,3.21,99.1,96,,,1,3,South America,Argentina2005,,,11.3,3.59,4.5,0.99,,,33.8,,3.87E+07,4.19E+11,,50.03,36189,97.84061,96.02973,94.54043,93.95898,,,99.13616,98.49919,78.72727,66.18799,63.98607,6,6,109.3829,6.40593,10.16487,6,12,16.65034,13.53259,256884,279349,,3.87E+07,0.8838992,37.51,54.27,1.21,3.47,63.50516,14.13429,12550851,35.49992,10.18186,-2.094557,3326581,8.6,1.168769,3.54E+07,15159630,39.19123,91.4,26.31298,2.41E+11,4.19E+11,10833.41,,4.04E+11,1.269395,0.4371648,1.352598,12.03699,19.6336,,1.82E+07,63.9,37.3,32.1,29.1,10.6,,40.3,39.8,18.4,24.20023,14.8,94,99,3.21,74.74146,,99.2,99.1,,,78.3,,2.287,58.4204,96,0.4,,,,,,,33,53,8.2,9,16.6,76,,2.3,Ciudadan’a Porte–a,3,ARG,YR2005
Argentina,2006,2002,Latin America,8.600000,2.620000,,99.975601,39,0.8819976,14.25951,4.515930,48.77,2.66E+11,4.69E+05,12026.219,1.86E+07,35.3,14.2,94,97,200,5,7.1,,74.93144,,99.4,96.33334,,,1,4,South America,Argentina2006,,,8.6,2.62,3.13,0.7,,,26.9,,3.90E+07,4.69E+11,4.51593,48.77,,99.9756,96.34517,94.88159,94.34635,,,,,78.87139,67.09608,67.08708,6,6,111.3716,6.55836,13.42622,6,12,16.33888,12.75571,272904,286782,,3.90E+07,0.8819976,36.16,53.09,1.26,3.61,63.74931,14.25951,12674095,35.45613,10.25105,-1.471052,3278004,8.4,1.100577,3.57E+07,15305418,39.22068,91.6,25.99964,2.66E+11,4.69E+11,12026.22,13.96679,4.58E+11,1.394472,0.4561303,1.453168,13.20697,20.30291,14.23833,1.86E+07,64.5,35.3,33.6,29.5,10.1,,37.3,41.8,19.7,23.3864,14.2,94,97,,74.93144,7.1,,99.4,200,,,,2.269,57.6602,,0.4,,,,,,,32,63,,9,15.9,75,,,Ciudadan’a Porte–a,3,ARG,YR2006
